FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
869,41,2_+14187+2881,5, , ,4, , ,82, ,69,96,53,319,0, ,0,0,56,1, ,0, ,0,0,0,7,25,112,0,19,46,0,0, ,6,46,11,3,8,1498,6,1,65.987499990000003,151794,-151.794981799999990,8/16/2005 0:00:00,2005,0,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
870,47,2_+14188+2881,7, , ,0, , ,55, ,17,61,17,379,0, ,0,0,40,0, ,0, ,0,0,0,1,15,179,0,36,37,1,0, ,2,112,2,0,8,1498,6,1,65.987499990000003,151774,-151.774503500000010,8/16/2005 0:00:00,2005,0,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
871,47,2_+14188+2881,7, , ,0, , ,55, ,17,61,17,379,0, ,0,0,40,0, ,0, ,0,0,0,1,15,179,0,36,37,1,0, ,2,112,2,0,8,1498,6,1,65.987499990000003,151774,-151.774503500000010,8/16/2005 0:00:00,2005,0,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
872,53,2_+14189+2881,53, , ,0, , ,55, ,1,28,21,239,0, ,0,0,18,6, ,0, ,0,0,0,38,39,122,0,62,67,4,0, ,13,178,11,3,8,1498,6,1,65.987499990000003,151754,-151.754025300000000,8/16/2005 0:00:00,2005,0,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
873,53,2_+14189+2881,53, , ,0, , ,55, ,1,28,21,239,0, ,0,0,18,6, ,0, ,0,0,0,38,39,122,0,62,67,4,0, ,13,178,11,3,8,1498,6,1,65.987499990000003,151754,-151.754025300000000,8/16/2005 0:00:00,2005,0,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
874,60,2_+14190+2881,50, , ,8, , ,33, ,6,17,7,224,0, ,0,0,6,5, ,0, ,0,0,0,30,17,269,0,90,90,0,0, ,7,75,21,5,9,454,6,1,65.987499990000003,151733,-151.733547100000010,8/15/2005 0:00:00,2005,942,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
875,60,2_+14190+2881,50, , ,8, , ,33, ,6,17,7,224,0, ,0,0,6,5, ,0, ,0,0,0,30,17,269,0,90,90,0,0, ,7,75,21,5,9,454,6,1,65.987499990000003,151733,-151.733547100000010,8/15/2005 0:00:00,2005,942,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
876,68,2_+14191+2881,18, , ,57, , ,96, ,16,20,22,264,0, ,0,0,13,5, ,0, ,0,0,0,1,15,213,0,37,46,0,0, ,16,74,23,24,8,395,6,1,65.987499990000003,151713,-151.713068800000000,8/15/2005 0:00:00,2005,943,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
877,68,2_+14191+2881,18, , ,57, , ,96, ,16,20,22,264,0, ,0,0,13,5, ,0, ,0,0,0,1,15,213,0,37,46,0,0, ,16,74,23,24,8,395,6,1,65.987499990000003,151713,-151.713068800000000,8/15/2005 0:00:00,2005,943,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
878,78,2_+14192+2881,29, , ,60, , ,173, ,4,24,12,246,0, ,0,0,16,3, ,0, ,0,0,0,9,6,207,0,25,40,0,0, ,3,92,12,1,9,842,6,1,65.987499990000003,151692,-151.692590599999990,8/15/2005 0:00:00,2005,944,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
879,78,2_+14192+2881,29, , ,60, , ,173, ,4,24,12,246,0, ,0,0,16,3, ,0, ,0,0,0,9,6,207,0,25,40,0,0, ,3,92,12,1,9,842,6,1,65.987499990000003,151692,-151.692590599999990,8/15/2005 0:00:00,2005,944,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
880,88,2_+14193+2881,14, , ,6, , ,84, ,0,38,76,429,0, ,0,0,3,6, ,0, ,0,0,0,7,6,159,6,17,49,0,0, ,4,39,15,2,9,842,6,1,65.987499990000003,151672,-151.672112300000010,8/15/2005 0:00:00,2005,944,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
881,88,2_+14193+2881,14, , ,6, , ,84, ,0,38,76,429,0, ,0,0,3,6, ,0, ,0,0,0,7,6,159,6,17,49,0,0, ,4,39,15,2,9,842,6,1,65.987499990000003,151672,-151.672112300000010,8/15/2005 0:00:00,2005,944,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
882,99,2_+14194+2881,0, , ,0, , ,94, ,2,80,124,330,0, ,0,0,1,1, ,0, ,0,0,0,0,1,314,0,0,3,0,0, ,3,10,0,0,9,328,6,1,65.987499990000003,151651,-151.651634100000000,8/19/2005 0:00:00,2005,710,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
883,110,2_+14195+2881,2, , ,0, , ,79, ,4,51,43,247,0, ,0,0,1,7, ,0, ,0,0,0,0,1,466,0,9,43,0,0, ,1,4,3,1,9,1908,6,1,65.987499990000003,151631,-151.631155799999990,8/19/2005 0:00:00,2005,711,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
884,121,2_+14196+2881,0, , ,0, , ,173, ,5,45,49,116,0, ,0,0,5,0, ,0, ,0,0,0,0,0,526,0,0,25,0,0, ,0,15,0,0,9,4176,6,1,65.987499990000003,151610,-151.610677600000000,8/18/2005 0:00:00,2005,721,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
885,132,2_+14197+2881,0, , ,0, , ,105, ,12,103,18,184,0, ,0,0,2,0, ,0, ,0,0,0,0,0,522,0,0,6,0,0, ,1,6,2,0,8,402,5,1,65.987499990000003,151590,-151.590199399999990,8/19/2005 0:00:00,2005,896,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
886,144,2_+14198+2881,0, , ,2, , ,170, ,25,200,13,303,0, ,0,0,3,2, ,0, ,0,0,0,1,0,215,0,0,8,0,0, ,1,5,12,0,8,479,5,1,65.987499990000003,151569,-151.569721100000010,8/19/2005 0:00:00,2005,779,17,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
887,29,2_+14185+2880,52, , ,5, , ,64, ,0,33,21,104,0, ,0,0,16,0, ,0, ,0,0,0,9,49,127,0,14,339,1,0, ,4,77,14,30,8,505,6,1,65.995833329999996,151885,-151.885527599999990,8/12/2005 0:00:00,2005,886,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
888,29,2_+14185+2880,52, , ,5, , ,64, ,0,33,21,104,0, ,0,0,16,0, ,0, ,0,0,0,9,49,127,0,14,339,1,0, ,4,77,14,30,8,505,6,1,65.995833329999996,151885,-151.885527599999990,8/12/2005 0:00:00,2005,886,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
889,35,2_+14186+2880,16, , ,16, , ,47, ,0,92,80,62,0, ,0,0,122,0, ,0, ,0,0,0,9,49,125,0,22,91,0,0, ,42,171,9,5,8,477,6,1,65.995833329999996,151865,-151.865042700000000,8/11/2005 0:00:00,2005,1123,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
890,35,2_+14186+2880,16, , ,16, , ,47, ,0,92,80,62,0, ,0,0,122,0, ,0, ,0,0,0,9,49,125,0,22,91,0,0, ,42,171,9,5,8,477,6,1,65.995833329999996,151865,-151.865042700000000,8/11/2005 0:00:00,2005,1123,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
891,40,2_+14187+2880,0, , ,22, , ,90, ,11,134,99,185,0, ,0,0,52,0, ,0, ,0,0,0,0,0,96,0,1,3,0,0, ,57,96,4,111,9,266,6,1,65.995833329999996,151844,-151.844557799999990,8/12/2005 0:00:00,2005,637,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
892,40,2_+14187+2880,0, , ,22, , ,90, ,11,134,99,185,0, ,0,0,52,0, ,0, ,0,0,0,0,0,96,0,1,3,0,0, ,57,96,4,111,9,266,6,1,65.995833329999996,151844,-151.844557799999990,8/12/2005 0:00:00,2005,637,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
893,46,2_+14188+2880,0, , ,9, , ,163, ,7,197,44,161,0, ,0,0,137,0, ,0, ,0,0,0,0,0,66,0,0,0,0,0, ,33,15,6,121,8,167,6,1,65.995833329999996,151824,-151.824072800000010,8/10/2005 0:00:00,2005,766,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
894,46,2_+14188+2880,0, , ,9, , ,163, ,7,197,44,161,0, ,0,0,137,0, ,0, ,0,0,0,0,0,66,0,0,0,0,0, ,33,15,6,121,8,167,6,1,65.995833329999996,151824,-151.824072800000010,8/10/2005 0:00:00,2005,766,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
895,52,2_+14189+2880,0, , ,9, , ,149, ,0,194,82,248,0, ,0,0,111,0, ,0, ,0,0,0,0,0,157,0,0,0,0,0, ,0,0,0,12,8,1498,6,1,65.995833329999996,151803,-151.803587900000000,8/16/2005 0:00:00,2005,0,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
896,52,2_+14189+2880,0, , ,9, , ,149, ,0,194,82,248,0, ,0,0,111,0, ,0, ,0,0,0,0,0,157,0,0,0,0,0, ,0,0,0,12,8,1498,6,1,65.995833329999996,151803,-151.803587900000000,8/16/2005 0:00:00,2005,0,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
897,59,2_+14190+2880,0, , ,0, , ,78, ,7,340,57,386,0, ,0,14,32,0, ,0, ,0,0,0,0,0,44,0,0,0,0,0, ,0,4,0,0,8,231,6,1,65.995833329999996,151783,-151.783103000000010,8/15/2005 0:00:00,2005,940,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
898,59,2_+14190+2880,0, , ,0, , ,78, ,7,340,57,386,0, ,0,14,32,0, ,0, ,0,0,0,0,0,44,0,0,0,0,0, ,0,4,0,0,8,231,6,1,65.995833329999996,151783,-151.783103000000010,8/15/2005 0:00:00,2005,940,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
899,67,2_+14191+2880,1, , ,0, , ,105, ,118,229,15,259,0, ,0,3,76,0, ,0, ,0,0,0,0,0,33,0,0,0,0,0, ,1,0,17,103,8,1498,6,1,65.995833329999996,151762,-151.762618000000000,8/16/2005 0:00:00,2005,0,49,0,0,102,HOLANADA CREEK,1969,614642.400000000020000,11/1/1969 0:00:00,1969/11/01 16:00,614642.400000000020000, ,Digitized,Image, ,10/10/2008 0:00:00,Perimeter modified using 1975 Landsat image (P80 R13) and 1974 Landsat image (P79 R14).,25763,No,Yes, , , ,9482, , , , ,0.000000000000000,803470.000000000000000,0,0, ,KOY, ,66.000000000000000,-152.199999999999990, , ,FED, ,6/21/1969 0:00:00,0.000000000000000,,0.000000000000000,,9/23/1969 0:00:00, , , ,LIGHTNING, , , ,0.489805600000000,6.727567632000000,1,OldDummy
900,67,2_+14191+2880,1, , ,0, , ,105, ,118,229,15,259,0, ,0,3,76,0, ,0, ,0,0,0,0,0,33,0,0,0,0,0, ,1,0,17,103,8,1498,6,1,65.995833329999996,151762,-151.762618000000000,8/16/2005 0:00:00,2005,0,50,0,0,1218,Old Dummy,2005,232187.299999999990000,11/15/2005 0:00:00,2005/11/15 18:00,0.000000000000000, ,Digitized,DRG63, ,11/15/2005 0:00:00,Per FMO included unburned island,2623, ,Yes,278, , ,BUW3,532278,PDBUW3, , ,0.000000000000000,231821.799999999990000,0,0,AFS,TAD,LIMITED,66.000000000000000,-152.000000000000000, , ,NCA,Doyon,6/16/2005 0:00:00,0.000000000000000,,0.000000000000000,9/30/2005 0:00:00,9/30/2005 0:00:00, , ,Lightning, , , , ,0.186620602000000,5.839229852000000,1,OldDummy
